"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","slope_median","slope_q5","slope_q95"
"Kristoffersen::9755",765,4,-9.0850434,-9.29899141,-8.8705417,2.31565525,2.18668882,2.45178264
"Kristoffersen::9769",766,3,-7.913286,-8.1334724,-7.68912721,1.8169313,1.524073335,2.099614305
"Kristoffersen::9798",767,5,-10.30132,-10.5085928,-10.0966683,3.0077922,2.86974035,3.14940195
"Kristoffersen::9803",768,3,-12.758074,-13.22262255,-12.3042406,3.1238475,2.84731659,3.3991468
"Kristoffersen::9820",769,3,-9.38363885,-9.59996522,-9.16570947,3.9290283,3.65602293,4.208313965
"Kristoffersen::9825",770,4,-10.6597545,-10.9042675,-10.42284175,2.59639125,2.4296114,2.76353724
"Kristoffersen::9828",771,4,-8.98711405,-9.246528375,-8.73096184,3.23599135,3.012588855,3.45251951
"Kristoffersen::9836",772,3,-6.86030415,-7.1582304,-6.572369,2.28405845,2.0638594,2.510816135
"Kristoffersen::9850",773,7,-7.2432064,-7.40302069,-7.09191905,3.08479465,2.92741891,3.24663961
"Kristoffersen::9856",774,3,-9.60579615,-9.806811135,-9.41388314,2.34234185,2.21669917,2.466353825
"Kristoffersen::9863",775,9,-12.2181145,-12.42548035,-12.00830855,3.8908192,3.761094815,4.022879685
"Kristoffersen::9868",776,3,-9.01143325,-9.252411915,-8.77233839,4.28522685,4.02440604,4.545506875
"Kristoffersen::9883",777,4,-10.625789,-10.9054483,-10.35151915,3.95770175,3.681515485,4.242993365
"Kristoffersen::9887",778,3,-8.08975825,-8.314050805,-7.85991755,4.1326674,3.772609995,4.499638945
"Kristoffersen::9888",779,7,-10.2175685,-10.3709942,-10.0722039,2.62644035,2.523362075,2.72730785
"Kristoffersen::9889",780,12,-9.91305025,-10.04554385,-9.782855935,2.3455938,2.2723951,2.422105175
"Kristoffersen::9897",781,9,-10.5897055,-10.76109615,-10.4234365,2.4484058,2.35089246,2.54886157
"Kristoffersen::9899",782,3,-11.449629,-11.75809205,-11.13818955,2.93656915,2.7579164,3.114140575
"Kristoffersen::9908",783,3,-11.737744,-12.0966833,-11.38726105,5.64138935,5.27089776,6.04816346
"Kristoffersen::9921",784,3,-10.758791,-11.05924295,-10.47504625,1.82706775,1.611955345,2.043636615
"Kristoffersen::9941",785,4,-11.75817,-12.04163645,-11.49142715,6.56051055,6.269477445,6.84717969
"Kristoffersen::9942",786,4,-11.2537115,-11.69226925,-10.79775375,2.4044005,1.96408278,2.83656547
"Kristoffersen::9972",787,3,-8.5475363,-8.858355805,-8.256129365,3.16696175,2.72312938,3.650934225
"Kristoffersen::9991",788,3,-15.467925,-16.09755735,-14.8522569,12.731233,11.95737745,13.5203227
