corpus,subset,seed,words,rung,word,surprisal
climbmix,climbmix_C1,0,1000000,1M,gum,10.489303
climbmix,climbmix_C1,0,1000000,1M,hair,8.404168
climbmix,climbmix_C1,0,1000000,1M,hamburger,13.834948
climbmix,climbmix_C1,0,1000000,1M,hammer,10.123278
climbmix,climbmix_C1,0,1000000,1M,hand,5.944095
climbmix,climbmix_C1,0,1000000,1M,happy,8.871827
climbmix,climbmix_C1,0,1000000,1M,hard,7.766349
climbmix,climbmix_C1,0,1000000,1M,hat,10.303628
climbmix,climbmix_C1,0,1000000,1M,hate,9.006500
climbmix,climbmix_C1,0,1000000,1M,have,3.703458
climbmix,climbmix_C1,0,1000000,1M,he,7.115365
climbmix,climbmix_C1,0,1000000,1M,head,6.010465
climbmix,climbmix_C1,0,1000000,1M,hear,7.180977
climbmix,climbmix_C1,0,1000000,1M,heavy,9.616208
climbmix,climbmix_C1,0,1000000,1M,helicopter,11.100966
climbmix,climbmix_C1,0,1000000,1M,hello,15.270015
climbmix,climbmix_C1,0,1000000,1M,help,8.092638
climbmix,climbmix_C1,0,1000000,1M,her,5.623832
climbmix,climbmix_C1,0,1000000,1M,here,7.987620
climbmix,climbmix_C1,0,1000000,1M,hi,11.823686
climbmix,climbmix_C1,0,1000000,1M,hide,11.196782
climbmix,climbmix_C1,0,1000000,1M,high,7.594715
climbmix,climbmix_C1,0,1000000,1M,him,5.268648
climbmix,climbmix_C1,0,1000000,1M,his,6.336767
climbmix,climbmix_C1,0,1000000,1M,hit,8.873369
climbmix,climbmix_C1,0,1000000,1M,hold,8.521097
climbmix,climbmix_C1,0,1000000,1M,home,3.957536
climbmix,climbmix_C1,0,1000000,1M,horse,8.731200
climbmix,climbmix_C1,0,1000000,1M,hose,11.089155
climbmix,climbmix_C1,0,1000000,1M,hot,9.006417
climbmix,climbmix_C1,0,1000000,1M,house,7.963144
climbmix,climbmix_C1,0,1000000,1M,how,7.657644
climbmix,climbmix_C1,0,1000000,1M,hug,12.053721
climbmix,climbmix_C1,0,1000000,1M,hungry,10.656807
climbmix,climbmix_C1,0,1000000,1M,hurry,13.581093
climbmix,climbmix_C1,0,1000000,1M,hurt,9.182922
climbmix,climbmix_C1,0,1000000,1M,i,7.594668
climbmix,climbmix_C1,0,1000000,1M,ice,9.769566
climbmix,climbmix_C1,0,1000000,1M,if,5.015929
climbmix,climbmix_C1,0,1000000,1M,inside,8.504219
climbmix,climbmix_C1,0,1000000,1M,into,6.262426
climbmix,climbmix_C1,0,1000000,1M,is,5.208113
climbmix,climbmix_C1,0,1000000,1M,it,4.173227
climbmix,climbmix_C1,0,1000000,1M,jacket,10.692863
climbmix,climbmix_C1,0,1000000,1M,jar,9.395218
climbmix,climbmix_C1,0,1000000,1M,jeans,11.583960
climbmix,climbmix_C1,0,1000000,1M,jelly,13.899408
climbmix,climbmix_C1,0,1000000,1M,juice,8.936159
climbmix,climbmix_C1,0,1000000,1M,jump,10.591552
climbmix,climbmix_C1,0,1000000,1M,keys,11.313242
climbmix,climbmix_C1,0,1000000,1M,kick,11.293796
climbmix,climbmix_C1,0,1000000,1M,kiss,12.606807
climbmix,climbmix_C1,0,1000000,1M,kitchen,7.764831
climbmix,climbmix_C1,0,1000000,1M,kitty,10.481084
climbmix,climbmix_C1,0,1000000,1M,knee,11.025337
climbmix,climbmix_C1,0,1000000,1M,knife,9.326497
climbmix,climbmix_C1,0,1000000,1M,knock,11.766461
climbmix,climbmix_C1,0,1000000,1M,ladder,9.971500
climbmix,climbmix_C1,0,1000000,1M,lady,12.688915
climbmix,climbmix_C1,0,1000000,1M,lamb,11.645850
climbmix,climbmix_C1,0,1000000,1M,lamp,11.147406
climbmix,climbmix_C1,0,1000000,1M,last,8.096200
climbmix,climbmix_C1,0,1000000,1M,later,8.383907
climbmix,climbmix_C1,0,1000000,1M,lawn,9.527924
climbmix,climbmix_C1,0,1000000,1M,leg,8.100366
climbmix,climbmix_C1,0,1000000,1M,lick,15.796818
climbmix,climbmix_C1,0,1000000,1M,light,8.977987
climbmix,climbmix_C1,0,1000000,1M,like,4.675673
climbmix,climbmix_C1,0,1000000,1M,lion,11.972465
climbmix,climbmix_C1,0,1000000,1M,lips,12.360670
climbmix,climbmix_C1,0,1000000,1M,listen,10.944905
climbmix,climbmix_C1,0,1000000,1M,little,6.339274
climbmix,climbmix_C1,0,1000000,1M,living,9.009321
climbmix,climbmix_C1,0,1000000,1M,lollipop,16.989720
climbmix,climbmix_C1,0,1000000,1M,long,6.463256
climbmix,climbmix_C1,0,1000000,1M,look,9.314355
climbmix,climbmix_C1,0,1000000,1M,loud,9.700060
climbmix,climbmix_C1,0,1000000,1M,love,6.992722
climbmix,climbmix_C1,0,1000000,1M,lunch,10.480685
climbmix,climbmix_C1,0,1000000,1M,mad,13.366917
climbmix,climbmix_C1,0,1000000,1M,make,6.235432
climbmix,climbmix_C1,0,1000000,1M,man,8.978785
climbmix,climbmix_C1,0,1000000,1M,me,4.485188
climbmix,climbmix_C1,0,1000000,1M,meat,8.850974
climbmix,climbmix_C1,0,1000000,1M,medicine,9.962990
climbmix,climbmix_C1,0,1000000,1M,milk,8.691423
climbmix,climbmix_C1,0,1000000,1M,mine,11.421657
climbmix,climbmix_C1,0,1000000,1M,mommy,16.737932
climbmix,climbmix_C1,0,1000000,1M,money,9.413642
climbmix,climbmix_C1,0,1000000,1M,monkey,11.008882
climbmix,climbmix_C1,0,1000000,1M,moo,12.819793
climbmix,climbmix_C1,0,1000000,1M,moon,9.543169
climbmix,climbmix_C1,0,1000000,1M,moose,12.248766
climbmix,climbmix_C1,0,1000000,1M,mop,12.468974
climbmix,climbmix_C1,0,1000000,1M,more,6.765166
climbmix,climbmix_C1,0,1000000,1M,morning,7.108154
climbmix,climbmix_C1,0,1000000,1M,motorcycle,12.148277
climbmix,climbmix_C1,0,1000000,1M,mouse,9.758858
climbmix,climbmix_C1,0,1000000,1M,mouth,7.880479
climbmix,climbmix_C1,0,1000000,1M,movie,9.618792
climbmix,climbmix_C1,0,1000000,1M,much,5.140958
climbmix,climbmix_C1,0,1000000,1M,muffin,12.392867
climbmix,climbmix_C1,0,1000000,1M,my,6.097967
climbmix,climbmix_C1,0,1000000,1M,myself,8.112229
climbmix,climbmix_C1,0,1000000,1M,nail,10.298152
climbmix,climbmix_C1,0,1000000,1M,nap,11.664848
climbmix,climbmix_C1,0,1000000,1M,napkin,10.971062
climbmix,climbmix_C1,0,1000000,1M,naughty,13.342520
climbmix,climbmix_C1,0,1000000,1M,necklace,14.014672
climbmix,climbmix_C1,0,1000000,1M,need,6.409075
climbmix,climbmix_C1,0,1000000,1M,new,6.181494
climbmix,climbmix_C1,0,1000000,1M,next,7.735437
climbmix,climbmix_C1,0,1000000,1M,nice,8.855134
climbmix,climbmix_C1,0,1000000,1M,night,8.455943
climbmix,climbmix_C1,0,1000000,1M,no,8.213029
climbmix,climbmix_C1,0,1000000,1M,noisy,12.047780
climbmix,climbmix_C1,0,1000000,1M,none,11.506299
climbmix,climbmix_C1,0,1000000,1M,noodles,11.638250
climbmix,climbmix_C1,0,1000000,1M,nose,9.581136
climbmix,climbmix_C1,0,1000000,1M,not,5.097511
climbmix,climbmix_C1,0,1000000,1M,now,6.933513
climbmix,climbmix_C1,0,1000000,1M,nurse,10.323247
climbmix,climbmix_C1,0,1000000,1M,nuts,10.862314
climbmix,climbmix_C1,0,1000000,1M,of,2.582861
climbmix,climbmix_C1,0,1000000,1M,off,6.814801
climbmix,climbmix_C1,0,1000000,1M,old,7.840471
climbmix,climbmix_C1,0,1000000,1M,on,5.037661
climbmix,climbmix_C1,0,1000000,1M,open,8.312798
climbmix,climbmix_C1,0,1000000,1M,orange,10.834219
climbmix,climbmix_C1,0,1000000,1M,other,6.704765
climbmix,climbmix_C1,0,1000000,1M,ouch,15.057723
climbmix,climbmix_C1,0,1000000,1M,our,6.490583
climbmix,climbmix_C1,0,1000000,1M,out,5.462339
climbmix,climbmix_C1,0,1000000,1M,outside,8.303225
climbmix,climbmix_C1,0,1000000,1M,oven,7.623385
climbmix,climbmix_C1,0,1000000,1M,over,5.959255
climbmix,climbmix_C1,0,1000000,1M,owl,11.082110
climbmix,climbmix_C1,0,1000000,1M,paint,8.646917
climbmix,climbmix_C1,0,1000000,1M,pajamas,11.362488
climbmix,climbmix_C1,0,1000000,1M,pancake,12.394757
climbmix,climbmix_C1,0,1000000,1M,pants,11.858082
climbmix,climbmix_C1,0,1000000,1M,paper,9.036645
climbmix,climbmix_C1,0,1000000,1M,park,8.626498
climbmix,climbmix_C1,0,1000000,1M,party,9.183499
climbmix,climbmix_C1,0,1000000,1M,peanut,12.252528
climbmix,climbmix_C1,0,1000000,1M,peas,11.126913
climbmix,climbmix_C1,0,1000000,1M,pen,9.945705
climbmix,climbmix_C1,0,1000000,1M,pencil,10.576710
climbmix,climbmix_C1,0,1000000,1M,penguin,15.767074
climbmix,climbmix_C1,0,1000000,1M,penis,13.647399
climbmix,climbmix_C1,0,1000000,1M,penny,12.266327
climbmix,climbmix_C1,0,1000000,1M,people,6.736836
climbmix,climbmix_C1,0,1000000,1M,person,7.753637
climbmix,climbmix_C1,0,1000000,1M,pick,8.449237
climbmix,climbmix_C1,0,1000000,1M,pickle,12.665865
climbmix,climbmix_C1,0,1000000,1M,picnic,10.354809
climbmix,climbmix_C1,0,1000000,1M,picture,6.908240
climbmix,climbmix_C1,0,1000000,1M,pig,11.691444
climbmix,climbmix_C1,0,1000000,1M,pillow,10.252107
climbmix,climbmix_C1,0,1000000,1M,pizza,9.387116
climbmix,climbmix_C1,0,1000000,1M,plant,9.213509
climbmix,climbmix_C1,0,1000000,1M,plate,9.499156
climbmix,climbmix_C1,0,1000000,1M,play,6.771933
climbmix,climbmix_C1,0,1000000,1M,playground,10.694423
climbmix,climbmix_C1,0,1000000,1M,please,9.195867
climbmix,climbmix_C1,0,1000000,1M,police,9.693087
climbmix,climbmix_C1,0,1000000,1M,pony,13.462526
climbmix,climbmix_C1,0,1000000,1M,pool,9.462145
climbmix,climbmix_C1,0,1000000,1M,poor,12.175141
climbmix,climbmix_C1,0,1000000,1M,popcorn,15.767647
climbmix,climbmix_C1,0,1000000,1M,popsicle,12.797011
climbmix,climbmix_C1,0,1000000,1M,porch,10.156834
climbmix,climbmix_C1,0,1000000,1M,potato,9.196376
climbmix,climbmix_C1,0,1000000,1M,pour,9.844326
climbmix,climbmix_C1,0,1000000,1M,present,9.420511
climbmix,climbmix_C1,0,1000000,1M,pretend,11.371244
climbmix,climbmix_C1,0,1000000,1M,pretty,8.662621
climbmix,climbmix_C1,0,1000000,1M,pretzel,16.245973
climbmix,climbmix_C1,0,1000000,1M,pudding,10.850398
climbmix,climbmix_C1,0,1000000,1M,pull,9.651508
climbmix,climbmix_C1,0,1000000,1M,pumpkin,9.313961
climbmix,climbmix_C1,0,1000000,1M,puppy,10.083726
climbmix,climbmix_C1,0,1000000,1M,purse,15.495765
climbmix,climbmix_C1,0,1000000,1M,push,10.259161
climbmix,climbmix_C1,0,1000000,1M,put,7.961317
climbmix,climbmix_C1,0,1000000,1M,puzzle,9.566452
climbmix,climbmix_C1,0,1000000,1M,quack,14.820743
climbmix,climbmix_C1,0,1000000,1M,quiet,10.650480
climbmix,climbmix_C1,0,1000000,1M,radio,9.635177
climbmix,climbmix_C1,0,1000000,1M,rain,10.076203
climbmix,climbmix_C1,0,1000000,1M,raisin,12.963731
climbmix,climbmix_C1,0,1000000,1M,read,7.162066
climbmix,climbmix_C1,0,1000000,1M,red,8.878452
climbmix,climbmix_C1,0,1000000,1M,refrigerator,9.079428
climbmix,climbmix_C1,0,1000000,1M,ride,9.252438
climbmix,climbmix_C1,0,1000000,1M,rip,11.462702
climbmix,climbmix_C1,0,1000000,1M,rock,10.570637
climbmix,climbmix_C1,0,1000000,1M,rocking,9.992883
climbmix,climbmix_C1,0,1000000,1M,roof,8.757128
climbmix,climbmix_C1,0,1000000,1M,room,7.433013
climbmix,climbmix_C1,0,1000000,1M,rooster,15.023075
climbmix,climbmix_C1,0,1000000,1M,run,7.761577
climbmix,climbmix_C1,0,1000000,1M,sad,10.141700
climbmix,climbmix_C1,0,1000000,1M,salt,8.710710
climbmix,climbmix_C1,0,1000000,1M,same,5.684399
climbmix,climbmix_C1,0,1000000,1M,sandwich,10.149980
climbmix,climbmix_C1,0,1000000,1M,sauce,8.705846
climbmix,climbmix_C1,0,1000000,1M,say,8.550934
climbmix,climbmix_C1,0,1000000,1M,scared,11.248931
climbmix,climbmix_C1,0,1000000,1M,scarf,11.655403
climbmix,climbmix_C1,0,1000000,1M,school,6.816884
climbmix,climbmix_C1,0,1000000,1M,scissors,11.767778
climbmix,climbmix_C1,0,1000000,1M,see,6.845388
climbmix,climbmix_C1,0,1000000,1M,shake,10.957569
climbmix,climbmix_C1,0,1000000,1M,share,8.669774
climbmix,climbmix_C1,0,1000000,1M,she,7.129859
climbmix,climbmix_C1,0,1000000,1M,sheep,11.669347
climbmix,climbmix_C1,0,1000000,1M,shh,15.569595
climbmix,climbmix_C1,0,1000000,1M,shirt,10.781008
climbmix,climbmix_C1,0,1000000,1M,shoe,10.720432
climbmix,climbmix_C1,0,1000000,1M,shopping,11.032999
climbmix,climbmix_C1,0,1000000,1M,shorts,12.123334
climbmix,climbmix_C1,0,1000000,1M,shoulder,9.754121
climbmix,climbmix_C1,0,1000000,1M,shovel,11.976460
climbmix,climbmix_C1,0,1000000,1M,show,9.781404
climbmix,climbmix_C1,0,1000000,1M,shower,10.356143
climbmix,climbmix_C1,0,1000000,1M,sick,9.708878
climbmix,climbmix_C1,0,1000000,1M,sidewalk,11.456559
climbmix,climbmix_C1,0,1000000,1M,sing,10.335607
climbmix,climbmix_C1,0,1000000,1M,sink,8.798081
climbmix,climbmix_C1,0,1000000,1M,sister,10.208235
climbmix,climbmix_C1,0,1000000,1M,sit,9.007471
climbmix,climbmix_C1,0,1000000,1M,skate,11.694024
climbmix,climbmix_C1,0,1000000,1M,sky,8.012165
climbmix,climbmix_C1,0,1000000,1M,sled,12.060178
climbmix,climbmix_C1,0,1000000,1M,sleep,8.310601
climbmix,climbmix_C1,0,1000000,1M,sleepy,11.912923
climbmix,climbmix_C1,0,1000000,1M,slide,11.410174
climbmix,climbmix_C1,0,1000000,1M,slipper,16.153767
climbmix,climbmix_C1,0,1000000,1M,slow,9.540774
climbmix,climbmix_C1,0,1000000,1M,smile,10.659920
climbmix,climbmix_C1,0,1000000,1M,snack,9.624970
climbmix,climbmix_C1,0,1000000,1M,snow,9.955452
climbmix,climbmix_C1,0,1000000,1M,so,6.746494
climbmix,climbmix_C1,0,1000000,1M,soap,10.644396
climbmix,climbmix_C1,0,1000000,1M,sock,12.627270
climbmix,climbmix_C1,0,1000000,1M,soda,9.561458
climbmix,climbmix_C1,0,1000000,1M,sofa,11.686963
climbmix,climbmix_C1,0,1000000,1M,soft,9.170698
climbmix,climbmix_C1,0,1000000,1M,some,6.448001
climbmix,climbmix_C1,0,1000000,1M,soup,11.403707
climbmix,climbmix_C1,0,1000000,1M,spill,12.849630
climbmix,climbmix_C1,0,1000000,1M,splash,12.714114
climbmix,climbmix_C1,0,1000000,1M,spoon,10.611152
climbmix,climbmix_C1,0,1000000,1M,sprinkler,12.696655
climbmix,climbmix_C1,0,1000000,1M,squirrel,12.256341
climbmix,climbmix_C1,0,1000000,1M,stairs,10.970044
climbmix,climbmix_C1,0,1000000,1M,stand,9.598347
climbmix,climbmix_C1,0,1000000,1M,star,9.576347
climbmix,climbmix_C1,0,1000000,1M,stay,8.635357
climbmix,climbmix_C1,0,1000000,1M,stick,9.379002
climbmix,climbmix_C1,0,1000000,1M,sticky,11.234124
climbmix,climbmix_C1,0,1000000,1M,stone,10.769177
climbmix,climbmix_C1,0,1000000,1M,stop,10.144062
climbmix,climbmix_C1,0,1000000,1M,store,7.083919
climbmix,climbmix_C1,0,1000000,1M,story,8.376300
climbmix,climbmix_C1,0,1000000,1M,stove,9.330278
climbmix,climbmix_C1,0,1000000,1M,strawberry,12.048756
climbmix,climbmix_C1,0,1000000,1M,street,9.613979
climbmix,climbmix_C1,0,1000000,1M,stroller,15.673840
climbmix,climbmix_C1,0,1000000,1M,stuck,9.455643
climbmix,climbmix_C1,0,1000000,1M,sun,7.863995
climbmix,climbmix_C1,0,1000000,1M,sweater,12.125938
climbmix,climbmix_C1,0,1000000,1M,sweep,12.419218
climbmix,climbmix_C1,0,1000000,1M,swim,10.157022
climbmix,climbmix_C1,0,1000000,1M,swing,10.949118
climbmix,climbmix_C1,0,1000000,1M,table,8.106196
climbmix,climbmix_C1,0,1000000,1M,take,6.445334
climbmix,climbmix_C1,0,1000000,1M,talk,8.131754
climbmix,climbmix_C1,0,1000000,1M,tape,10.952840
climbmix,climbmix_C1,0,1000000,1M,taste,10.134027
climbmix,climbmix_C1,0,1000000,1M,teacher,8.878872
climbmix,climbmix_C1,0,1000000,1M,tear,12.456578
climbmix,climbmix_C1,0,1000000,1M,telephone,11.530834
climbmix,climbmix_C1,0,1000000,1M,thank,9.442177
climbmix,climbmix_C1,0,1000000,1M,that,4.752010
climbmix,climbmix_C1,0,1000000,1M,the,3.138358
climbmix,climbmix_C1,0,1000000,1M,their,5.834634
climbmix,climbmix_C1,0,1000000,1M,them,4.415282
climbmix,climbmix_C1,0,1000000,1M,then,5.067180
climbmix,climbmix_C1,0,1000000,1M,there,7.280617
climbmix,climbmix_C1,0,1000000,1M,these,7.223307
climbmix,climbmix_C1,0,1000000,1M,they,6.145826
climbmix,climbmix_C1,0,1000000,1M,think,4.147830
climbmix,climbmix_C1,0,1000000,1M,thirsty,12.177442
climbmix,climbmix_C1,0,1000000,1M,this,4.846563
climbmix,climbmix_C1,0,1000000,1M,those,7.216436
climbmix,climbmix_C1,0,1000000,1M,throw,10.141020
climbmix,climbmix_C1,0,1000000,1M,tickle,14.457448
climbmix,climbmix_C1,0,1000000,1M,tiger,10.632533
climbmix,climbmix_C1,0,1000000,1M,time,4.474922
climbmix,climbmix_C1,0,1000000,1M,tiny,9.649483
climbmix,climbmix_C1,0,1000000,1M,tired,11.193176
climbmix,climbmix_C1,0,1000000,1M,tissue,11.480566
climbmix,climbmix_C1,0,1000000,1M,to,2.957862
climbmix,climbmix_C1,0,1000000,1M,toast,11.636194
climbmix,climbmix_C1,0,1000000,1M,today,7.781161
climbmix,climbmix_C1,0,1000000,1M,tomorrow,10.965103
climbmix,climbmix_C1,0,1000000,1M,tongue,10.267375
climbmix,climbmix_C1,0,1000000,1M,tonight,11.959953
climbmix,climbmix_C1,0,1000000,1M,too,7.355811
climbmix,climbmix_C1,0,1000000,1M,tooth,11.375011
climbmix,climbmix_C1,0,1000000,1M,toothbrush,12.403430
climbmix,climbmix_C1,0,1000000,1M,touch,9.343584
climbmix,climbmix_C1,0,1000000,1M,towel,10.145526
climbmix,climbmix_C1,0,1000000,1M,tractor,11.052428
climbmix,climbmix_C1,0,1000000,1M,train,9.887554
climbmix,climbmix_C1,0,1000000,1M,trash,9.587239
climbmix,climbmix_C1,0,1000000,1M,tray,11.644821
climbmix,climbmix_C1,0,1000000,1M,tree,8.584191
climbmix,climbmix_C1,0,1000000,1M,truck,9.445074
climbmix,climbmix_C1,0,1000000,1M,try,7.890831
climbmix,climbmix_C1,0,1000000,1M,tummy,10.637564
climbmix,climbmix_C1,0,1000000,1M,tuna,13.396891
climbmix,climbmix_C1,0,1000000,1M,turkey,11.562016
climbmix,climbmix_C1,0,1000000,1M,turn,9.288258
climbmix,climbmix_C1,0,1000000,1M,turtle,12.270958
climbmix,climbmix_C1,0,1000000,1M,tv,13.903782
climbmix,climbmix_C1,0,1000000,1M,uh,14.283168
climbmix,climbmix_C1,0,1000000,1M,uncle,14.975545
climbmix,climbmix_C1,0,1000000,1M,under,8.514204
climbmix,climbmix_C1,0,1000000,1M,up,4.585778
climbmix,climbmix_C1,0,1000000,1M,us,5.612759
climbmix,climbmix_C1,0,1000000,1M,vacuum,9.577617
climbmix,climbmix_C1,0,1000000,1M,vanilla,11.245552
climbmix,climbmix_C1,0,1000000,1M,wait,10.170398
climbmix,climbmix_C1,0,1000000,1M,wake,9.898200
climbmix,climbmix_C1,0,1000000,1M,walk,8.779266
climbmix,climbmix_C1,0,1000000,1M,walker,12.078085
climbmix,climbmix_C1,0,1000000,1M,wanna,9.846541
climbmix,climbmix_C1,0,1000000,1M,was,4.141298
climbmix,climbmix_C1,0,1000000,1M,wash,8.938304
climbmix,climbmix_C1,0,1000000,1M,washing,9.572814
climbmix,climbmix_C1,0,1000000,1M,watch,9.401364
climbmix,climbmix_C1,0,1000000,1M,water,7.031033
climbmix,climbmix_C1,0,1000000,1M,we,6.526358
climbmix,climbmix_C1,0,1000000,1M,were,5.707970
climbmix,climbmix_C1,0,1000000,1M,wet,9.855736
climbmix,climbmix_C1,0,1000000,1M,what,7.731297
climbmix,climbmix_C1,0,1000000,1M,when,6.226208
climbmix,climbmix_C1,0,1000000,1M,where,8.594152
climbmix,climbmix_C1,0,1000000,1M,which,8.138379
climbmix,climbmix_C1,0,1000000,1M,white,8.699957
climbmix,climbmix_C1,0,1000000,1M,who,8.646741
climbmix,climbmix_C1,0,1000000,1M,why,8.189410
climbmix,climbmix_C1,0,1000000,1M,will,6.321620
climbmix,climbmix_C1,0,1000000,1M,wind,9.573655
climbmix,climbmix_C1,0,1000000,1M,window,8.239791
climbmix,climbmix_C1,0,1000000,1M,windy,12.280663
climbmix,climbmix_C1,0,1000000,1M,wipe,10.971474
climbmix,climbmix_C1,0,1000000,1M,wish,7.425309
climbmix,climbmix_C1,0,1000000,1M,with,4.657529
climbmix,climbmix_C1,0,1000000,1M,wolf,11.473829
climbmix,climbmix_C1,0,1000000,1M,woods,8.635077
climbmix,climbmix_C1,0,1000000,1M,woof,11.860101
climbmix,climbmix_C1,0,1000000,1M,work,6.427405
climbmix,climbmix_C1,0,1000000,1M,would,5.688250
climbmix,climbmix_C1,0,1000000,1M,write,9.265610
climbmix,climbmix_C1,0,1000000,1M,yard,8.664099
climbmix,climbmix_C1,0,1000000,1M,yellow,10.081826
climbmix,climbmix_C1,0,1000000,1M,yes,8.924592
climbmix,climbmix_C1,0,1000000,1M,yesterday,10.675684
climbmix,climbmix_C1,0,1000000,1M,yogurt,10.556096
climbmix,climbmix_C1,0,1000000,1M,you,5.590754
climbmix,climbmix_C1,0,1000000,1M,your,4.466102
climbmix,climbmix_C1,0,1000000,1M,yourself,7.283899
climbmix,climbmix_C1,0,1000000,1M,yum,12.454659
climbmix,climbmix_C1,0,1000000,1M,zebra,11.478972
climbmix,climbmix_C1,0,1000000,1M,zipper,13.125396
climbmix,climbmix_C1,0,1000000,1M,zoo,10.582396
climbmix,climbmix_C1,0,1500000,1.5M,a,4.578256
climbmix,climbmix_C1,0,1500000,1.5M,about,4.712747
climbmix,climbmix_C1,0,1500000,1.5M,above,10.316865
climbmix,climbmix_C1,0,1500000,1.5M,after,7.840195
climbmix,climbmix_C1,0,1500000,1.5M,airplane,11.139437
climbmix,climbmix_C1,0,1500000,1.5M,all,7.857360
climbmix,climbmix_C1,0,1500000,1.5M,alligator,13.683471
climbmix,climbmix_C1,0,1500000,1.5M,am,6.263899
climbmix,climbmix_C1,0,1500000,1.5M,and,4.777198
climbmix,climbmix_C1,0,1500000,1.5M,animal,9.151516
climbmix,climbmix_C1,0,1500000,1.5M,ankle,12.068936
climbmix,climbmix_C1,0,1500000,1.5M,another,7.674711
climbmix,climbmix_C1,0,1500000,1.5M,any,6.168159
climbmix,climbmix_C1,0,1500000,1.5M,apple,11.831606
climbmix,climbmix_C1,0,1500000,1.5M,are,6.414030
climbmix,climbmix_C1,0,1500000,1.5M,arm,10.582478
climbmix,climbmix_C1,0,1500000,1.5M,around,7.302311
climbmix,climbmix_C1,0,1500000,1.5M,asleep,11.950961
climbmix,climbmix_C1,0,1500000,1.5M,at,2.832446
climbmix,climbmix_C1,0,1500000,1.5M,aunt,12.404054
climbmix,climbmix_C1,0,1500000,1.5M,awake,10.984000
climbmix,climbmix_C1,0,1500000,1.5M,away,6.177262
climbmix,climbmix_C1,0,1500000,1.5M,baby,9.444858
climbmix,climbmix_C1,0,1500000,1.5M,babysitter,16.134533
climbmix,climbmix_C1,0,1500000,1.5M,back,7.144561
climbmix,climbmix_C1,0,1500000,1.5M,backyard,11.438119
climbmix,climbmix_C1,0,1500000,1.5M,bad,8.935425
climbmix,climbmix_C1,0,1500000,1.5M,ball,8.547269
climbmix,climbmix_C1,0,1500000,1.5M,balloon,11.622875
climbmix,climbmix_C1,0,1500000,1.5M,banana,11.825314
climbmix,climbmix_C1,0,1500000,1.5M,basement,10.938896
climbmix,climbmix_C1,0,1500000,1.5M,basket,9.690382
climbmix,climbmix_C1,0,1500000,1.5M,bat,10.518840
climbmix,climbmix_C1,0,1500000,1.5M,bath,11.127084
climbmix,climbmix_C1,0,1500000,1.5M,bathroom,9.631545
climbmix,climbmix_C1,0,1500000,1.5M,bathtub,10.499608
climbmix,climbmix_C1,0,1500000,1.5M,be,4.038232
climbmix,climbmix_C1,0,1500000,1.5M,beach,9.193999
climbmix,climbmix_C1,0,1500000,1.5M,beads,12.079452
climbmix,climbmix_C1,0,1500000,1.5M,beans,8.370873
climbmix,climbmix_C1,0,1500000,1.5M,bear,10.149758
climbmix,climbmix_C1,0,1500000,1.5M,because,7.059623
climbmix,climbmix_C1,0,1500000,1.5M,bed,9.946510
climbmix,climbmix_C1,0,1500000,1.5M,bedroom,9.720683
climbmix,climbmix_C1,0,1500000,1.5M,bee,11.267381
climbmix,climbmix_C1,0,1500000,1.5M,before,7.251015
climbmix,climbmix_C1,0,1500000,1.5M,behind,8.318867
climbmix,climbmix_C1,0,1500000,1.5M,belly,10.195355
climbmix,climbmix_C1,0,1500000,1.5M,belt,9.751711
climbmix,climbmix_C1,0,1500000,1.5M,bench,11.015428
climbmix,climbmix_C1,0,1500000,1.5M,beside,10.756598
climbmix,climbmix_C1,0,1500000,1.5M,better,8.661492
climbmix,climbmix_C1,0,1500000,1.5M,bib,11.781904
climbmix,climbmix_C1,0,1500000,1.5M,bicycle,8.308966
climbmix,climbmix_C1,0,1500000,1.5M,big,8.343793
climbmix,climbmix_C1,0,1500000,1.5M,bird,10.186020
climbmix,climbmix_C1,0,1500000,1.5M,bite,10.515641
climbmix,climbmix_C1,0,1500000,1.5M,black,9.223697
climbmix,climbmix_C1,0,1500000,1.5M,blanket,11.645934
climbmix,climbmix_C1,0,1500000,1.5M,block,8.742191
climbmix,climbmix_C1,0,1500000,1.5M,blow,10.784332
climbmix,climbmix_C1,0,1500000,1.5M,blue,8.691990
climbmix,climbmix_C1,0,1500000,1.5M,boat,9.828281
climbmix,climbmix_C1,0,1500000,1.5M,book,8.431299
climbmix,climbmix_C1,0,1500000,1.5M,boots,13.167072
