video_id,unique_video_id,subject_id,date,start_time,duration_sec,supersed_gcp_name_dec24,superseded_gcp_name_feb25,date_birth_rounded,percent_english,participant_languages,age_days,age_mo
S00380001_2025-07-04_3_recRWbExdz63w14ko,recRWbExdz63w14ko,S00380001,2025-07-04,18:45:00,896.9,NA,NA,2024-01-15,99,"english,russian",536,17.61021786895008
S00380001_2025-07-04_4_recb05AT6hvYM5awl,recb05AT6hvYM5awl,S00380001,2025-07-04,18:45:00,681.21,NA,NA,2024-01-15,99,"english,russian",536,17.61021786895008
S00380001_2025-07-05_1_rectAxzkg5DECo5T9,rectAxzkg5DECo5T9,S00380001,2025-07-05,17:08:00,704.7,NA,NA,2024-01-15,99,"english,russian",537,17.643072753033945
S00380001_2025-07-05_2_recEYDAd14oe3XfXQ,recEYDAd14oe3XfXQ,S00380001,2025-07-05,17:08:00,704.7,NA,NA,2024-01-15,99,"english,russian",537,17.643072753033945
S00380001_2025-07-05_3_recMW5WJbzeFV6IHa,recMW5WJbzeFV6IHa,S00380001,2025-07-05,17:08:00,235.44,NA,NA,2024-01-15,99,"english,russian",537,17.643072753033945
S00380001_2025-07-06_1_recV0EHHM4iKhuBJm,recV0EHHM4iKhuBJm,S00380001,2025-07-06,NA,704.7,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_1_recaekaP5gPwywv8B,recaekaP5gPwywv8B,S00380001,2025-07-06,10:44:00,832.83,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_2_recsfDw7lKdUiB1Dd,recsfDw7lKdUiB1Dd,S00380001,2025-07-06,10:44:00,832.83,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_3_rec6NTiAWeLA9yhfV,rec6NTiAWeLA9yhfV,S00380001,2025-07-06,NA,704.7,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_3_recgZKLNSyYU4ttNs,recgZKLNSyYU4ttNs,S00380001,2025-07-06,10:44:00,703.2,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_4_recofCdUDM3EDDmld,recofCdUDM3EDDmld,S00380001,2025-07-06,16:35:00,768.77,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_1_recxQMhsNlC5egfEE,recxQMhsNlC5egfEE,S00380001,2025-07-06,16:35:00,832.83,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_3_recpqUvqoeTxdCdmG,recpqUvqoeTxdCdmG,S00380001,2025-07-06,16:35:00,768.77,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-05_1_recefXQUY9f5uS9GG,recefXQUY9f5uS9GG,S00380001,2025-07-05,18:27:00,730.03,NA,NA,2024-01-15,99,"english,russian",537,17.643072753033945
S00380001_2025-07-06_2_recpQ8a5mLsfkm442,recpQ8a5mLsfkm442,S00380001,2025-07-06,NA,704.7,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-06_4_recD5tDlWCwlIenYE,recD5tDlWCwlIenYE,S00380001,2025-07-06,NA,144.73,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00320003_2025-07-01_1_recBuMTt3lx4IbaJo,recBuMTt3lx4IbaJo,S00320003,2025-07-01,16:44:00,768.77,NA,NA,2023-06-15,88,"english,cantonese,tagalog",747,24.54259841064498
S00320003_2025-07-04_1_recz2hnOqcU50xH4C,recz2hnOqcU50xH4C,S00320003,2025-07-04,10:02:00,768.77,NA,NA,2023-06-15,88,"english,cantonese,tagalog",750,24.641163062896567
S00320003_2025-07-06_1_recnhoc1nhgP8QizX,recnhoc1nhgP8QizX,S00320003,2025-07-06,16:40:00,461.19,NA,NA,2023-06-15,88,"english,cantonese,tagalog",752,24.706872831064292
S00320003_2025-07-01_2_recScVBUROl89zVer,recScVBUROl89zVer,S00320003,2025-07-01,16:44:00,704.7,NA,NA,2023-06-15,88,"english,cantonese,tagalog",747,24.54259841064498
S00320003_2025-07-01_3_rec3uMhubYB3ZgZUe,rec3uMhubYB3ZgZUe,S00320003,2025-07-01,16:44:00,74.51,NA,NA,2023-06-15,88,"english,cantonese,tagalog",747,24.54259841064498
S00320003_2025-07-04_2_recnuAPWISwj0UrLE,recnuAPWISwj0UrLE,S00320003,2025-07-04,10:02:00,385.13,NA,NA,2023-06-15,88,"english,cantonese,tagalog",750,24.641163062896567
S00510002_2025-07-02_1_recN651e85nMTupMG,recN651e85nMTupMG,S00510002,2025-07-02,07:49:00,704.7,NA,NA,2023-05-15,100,english,779,25.59395470132857
S00510002_2025-07-03_1_recb6fSPpTMcrOQXa,recb6fSPpTMcrOQXa,S00510002,2025-07-03,07:37:00,312.95,NA,NA,2023-05-15,100,english,780,25.62680958541243
S00510002_2025-07-03_1_rechzdCRvPFYnr7Mv,rechzdCRvPFYnr7Mv,S00510002,2025-07-03,07:43:00,704.7,NA,NA,2023-05-15,100,english,780,25.62680958541243
S00510002_2025-07-06_1_recIIZCgEsfeHhgrM,recIIZCgEsfeHhgrM,S00510002,2025-07-06,07:48:00,704.7,NA,NA,2023-05-15,100,english,783,25.725374237664017
S00510002_2025-07-02_2_recMKLbKsBh18aEvH,recMKLbKsBh18aEvH,S00510002,2025-07-02,07:49:00,768.77,NA,NA,2023-05-15,100,english,779,25.59395470132857
S00510002_2025-07-02_3_recztkH2Q8buBErxH,recztkH2Q8buBErxH,S00510002,2025-07-02,07:49:00,64.62,NA,NA,2023-05-15,100,english,779,25.59395470132857
S00510002_2025-07-03_2_recg7sMzfnI7Spxyc,recg7sMzfnI7Spxyc,S00510002,2025-07-03,07:43:00,704.7,NA,NA,2023-05-15,100,english,780,25.62680958541243
S00510002_2025-07-03_3_recPzrqjU06BQe55U,recPzrqjU06BQe55U,S00510002,2025-07-03,07:43:00,498.18,NA,NA,2023-05-15,100,english,780,25.62680958541243
S00510002_2025-07-06_2_recWf7yeYUcmv1gDj,recWf7yeYUcmv1gDj,S00510002,2025-07-06,07:48:00,704.7,NA,NA,2023-05-15,100,english,783,25.725374237664017
S00510002_2025-07-06_3_reccGBKKRWEjMJFHh,reccGBKKRWEjMJFHh,S00510002,2025-07-06,07:48:00,704.7,NA,NA,2023-05-15,100,english,783,25.725374237664017
S00300001_2025-07-04_1_rec8DfbVjL3Jq5UOi,rec8DfbVjL3Jq5UOi,S00300001,2025-07-04,10:18:00,1089.09,NA,NA,2024-05-15,100,english,415,13.634776894802767
S00300001_2025-07-04_2_reccoY7TWG3PKmfP8,reccoY7TWG3PKmfP8,S00300001,2025-07-04,10:18:00,852.82,NA,NA,2024-05-15,100,english,415,13.634776894802767
S00320001_2025-07-05_1_recYbNXpLGVMc0qsh,recYbNXpLGVMc0qsh,S00320001,2025-07-05,12:31:00,177.19,NA,NA,2023-02-15,99,"english,chinese,farsi",871,28.61660403704388
S00320001_2025-07-05_1_recdQvU5DWB8UkGoz,recdQvU5DWB8UkGoz,S00320001,2025-07-05,20:24:00,768.77,NA,NA,2023-02-15,99,"english,chinese,farsi",871,28.61660403704388
S00320001_2025-07-06_1_recHuoZRzvSjpmSwU,recHuoZRzvSjpmSwU,S00320001,2025-07-06,13:28:00,416.55,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00320001_2025-07-06_1_recj5DzXXzdaylKL6,recj5DzXXzdaylKL6,S00320001,2025-07-06,NA,225.34,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00320001_2025-07-06_1_recBxwvj04LN96ocO,recBxwvj04LN96ocO,S00320001,2025-07-06,20:52:00,768.77,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00320001_2025-07-06_1_rec98zsAlphRE0csC,rec98zsAlphRE0csC,S00320001,2025-07-06,13:50:00,768.77,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00320001_2025-07-06_1_recyudT6URSOjrUit,recyudT6URSOjrUit,S00320001,2025-07-06,13:37:00,285.89,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00320001_2025-07-05_2_recdUGjAhiPSIFmvs,recdUGjAhiPSIFmvs,S00320001,2025-07-05,20:24:00,704.7,NA,NA,2023-02-15,99,"english,chinese,farsi",871,28.61660403704388
S00320001_2025-07-05_3_rectPUDcucUe7WKQq,rectPUDcucUe7WKQq,S00320001,2025-07-05,20:24:00,80.6,NA,NA,2023-02-15,99,"english,chinese,farsi",871,28.61660403704388
S00320001_2025-07-06_2_reciCfOGy6zTvjFPY,reciCfOGy6zTvjFPY,S00320001,2025-07-06,13:50:00,576.81,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00320001_2025-07-06_2_recG9vL6jF65266Rv,recG9vL6jF65266Rv,S00320001,2025-07-06,20:52:00,768.77,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00320001_2025-07-06_3_rec55YLDkOhd79kF2,rec55YLDkOhd79kF2,S00320001,2025-07-06,20:52:00,434.6,NA,NA,2023-02-15,99,"english,chinese,farsi",872,28.649458921127742
S00360001_2025-07-02_1_recoj9A0CnEsSc7fX,recoj9A0CnEsSc7fX,S00360001,2025-07-02,08:29:00,896.9,NA,NA,2023-11-01,100,english,609,20.008624407072013
S00360001_2025-07-02_2_recE2KBygj1k7jx2P,recE2KBygj1k7jx2P,S00360001,2025-07-02,08:29:00,960.96,NA,NA,2023-11-01,100,english,609,20.008624407072013
S00360001_2025-07-02_3_recl4FXmPuerW1X14,recl4FXmPuerW1X14,S00360001,2025-07-02,08:29:00,960.96,NA,NA,2023-11-01,100,english,609,20.008624407072013
S00360001_2025-07-02_4_recsBlKTa8dads1rh,recsBlKTa8dads1rh,S00360001,2025-07-02,08:29:00,58.86,NA,NA,2023-11-01,100,english,609,20.008624407072013
S00360001_2025-07-05_1_recnRwx4QsdwAiBGC,recnRwx4QsdwAiBGC,S00360001,2025-07-05,07:07:00,110.01,NA,NA,2023-11-01,100,english,612,20.1071890593236
S00360001_2025-07-05_2_recW9OE9U24Znrj4F,recW9OE9U24Znrj4F,S00360001,2025-07-05,07:10:00,1089.09,NA,NA,2023-11-01,100,english,612,20.1071890593236
S00360001_2025-07-05_1_recevIAD9my7adoOJ,recevIAD9my7adoOJ,S00360001,2025-07-05,07:10:00,1107.11,NA,NA,2023-11-01,100,english,612,20.1071890593236
S00360001_2025-07-05_3_recEOHOratFUUILAW,recEOHOratFUUILAW,S00360001,2025-07-05,07:10:00,629.86,NA,NA,2023-11-01,100,english,612,20.1071890593236
S00370002_2025-07-06_2_recHaUcMiyAqoGLOA,recHaUcMiyAqoGLOA,S00370002,2025-07-06,NA,353.62,NA,NA,2023-05-01,0,japanese,797,26.185342614838085
S00370002_2025-07-06_1_recwezs4ptxZjlyxy,recwezs4ptxZjlyxy,S00370002,2025-07-06,19:39:00,832.83,NA,NA,2023-05-01,0,japanese,797,26.185342614838085
S00370002_2025-07-06_2_recBmGALbPbyKquZ6,recBmGALbPbyKquZ6,S00370002,2025-07-06,19:39:00,832.83,NA,NA,2023-05-01,0,japanese,797,26.185342614838085
S00370002_2025-07-06_3_recHyhyobwxmE5htW,recHyhyobwxmE5htW,S00370002,2025-07-06,19:39:00,768.77,NA,NA,2023-05-01,0,japanese,797,26.185342614838085
S00370002_2025-07-06_4_reciPtK7PbJaP8cGj,reciPtK7PbJaP8cGj,S00370002,2025-07-06,19:39:00,690.6,NA,NA,2023-05-01,0,japanese,797,26.185342614838085
S00240001_2025-07-06_1_reczYyc8QkpltEHQG,reczYyc8QkpltEHQG,S00240001,2025-07-06,09:02:00,971.3,NA,NA,2023-04-01,68,"english,spanish",827,27.17098913735395
S00240001_2025-07-06_1_rec8xDJpHVwnzRL0u,rec8xDJpHVwnzRL0u,S00240001,2025-07-06,09:02:00,1089.09,NA,NA,2023-04-01,68,"english,spanish",827,27.17098913735395
S00240001_2025-07-06_2_recYuD9fZ8XQa8ADf,recYuD9fZ8XQa8ADf,S00240001,2025-07-06,09:02:00,161.11,NA,NA,2023-04-01,68,"english,spanish",827,27.17098913735395
S00240001_2025-07-06_1_rec1eZCAlSah7Un2W_rotated,rec1eZCAlSah7Un2W,S00240001,2025-07-06,09:02:00,580.16,NA,NA,2023-04-01,68,"english,spanish",827,27.17098913735395
S00240001_2025-07-06_1_recSruwfJakJURB9w,recSruwfJakJURB9w,S00240001,2025-07-06,09:02:00,347.48,NA,NA,2023-04-01,68,"english,spanish",827,27.17098913735395
S00240001_2025-07-06_1_rec93GhgVlRkkWsia,rec93GhgVlRkkWsia,S00240001,2025-07-06,09:02:00,764.83,NA,NA,2023-04-01,68,"english,spanish",827,27.17098913735395
S00220001_2025-07-08_1_rechIUIcPmD1xXZlw,rechIUIcPmD1xXZlw,S00220001,2025-07-08,19:39:00,896.9,NA,NA,2023-08-01,100,english,707,23.2284030472905
S00220001_2025-07-08_2_recGshyAP3FsUboVG,recGshyAP3FsUboVG,S00220001,2025-07-08,19:39:00,832.83,NA,NA,2023-08-01,100,english,707,23.2284030472905
S00220001_2025-07-08_3_reckkEHMtRGl8ILxz,reckkEHMtRGl8ILxz,S00220001,2025-07-08,19:39:00,704.7,NA,NA,2023-08-01,100,english,707,23.2284030472905
S00220001_2025-07-08_4_recCA2nuiGTM691C1,recCA2nuiGTM691C1,S00220001,2025-07-08,19:39:00,425.86,NA,NA,2023-08-01,100,english,707,23.2284030472905
S00400001_2025-07-12_1_recmuUSpoRcILYz62,recmuUSpoRcILYz62,S00400001,2025-07-12,NA,832.83,NA,NA,2022-08-01,99,"english,spanish",1076,35.35185527423561
S00400001_2025-07-12_2_recEZQ8Gud34tlHeo,recEZQ8Gud34tlHeo,S00400001,2025-07-12,NA,306.57,NA,NA,2022-08-01,99,"english,spanish",1076,35.35185527423561
S00320002_2025-07-09_1_reczpsTNCbVGkK8hY,reczpsTNCbVGkK8hY,S00320002,2025-07-09,20:55:00,463.6,NA,NA,2023-06-15,100,english,755,24.805437483315878
S00320002_2025-07-11_1_recb5lehhqcpPwEK5,recb5lehhqcpPwEK5,S00320002,2025-07-11,21:15:00,465.03,NA,NA,2023-06-15,100,english,757,24.871147251483603
S00380001_2025-07-08_1_reciK6XREODFdF0Zz,reciK6XREODFdF0Zz,S00380001,2025-07-08,18:29:00,704.7,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-08_2_recaHhTDbwUmxAuXB,recaHhTDbwUmxAuXB,S00380001,2025-07-08,18:29:00,704.7,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-08_1_reccte1VX2RwImWmZ,reccte1VX2RwImWmZ,S00380001,2025-07-08,18:29:00,832.83,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-08_2_recmwVdobq8nY67Ma,recmwVdobq8nY67Ma,S00380001,2025-07-08,18:29:00,896.9,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-08_3_rec6wfJU8QBzbmUFp,rec6wfJU8QBzbmUFp,S00380001,2025-07-08,18:29:00,768.77,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-08_4_recnowDkVfGhYMoND,recnowDkVfGhYMoND,S00380001,2025-07-08,18:29:00,768.77,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-08_5_rec92aMJMBFqR7Que,rec92aMJMBFqR7Que,S00380001,2025-07-08,18:29:00,226.11,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-08_3_recrYHX9CUag0Q2mt,recrYHX9CUag0Q2mt,S00380001,2025-07-08,18:29:00,549.98,NA,NA,2024-01-15,99,"english,russian",540,17.74163740528553
S00380001_2025-07-12_1_recn4LjwBpKlqgWUQ,recn4LjwBpKlqgWUQ,S00380001,2025-07-12,10:40:00,960.96,NA,NA,2024-01-15,99,"english,russian",544,17.873056941620977
S00380001_2025-07-09_1_recUZJ9xfK87p6AER,recUZJ9xfK87p6AER,S00380001,2025-07-09,NA,768.77,NA,NA,2024-01-15,99,"english,russian",541,17.77449228936939
S00380001_2025-07-12_2_recYS4wHC0NYZB72h,recYS4wHC0NYZB72h,S00380001,2025-07-12,10:40:00,704.7,NA,NA,2024-01-15,99,"english,russian",544,17.873056941620977
S00380001_2025-07-13_1_recegzlyYeWUvIdKz,recegzlyYeWUvIdKz,S00380001,2025-07-13,09:04:00,768.77,NA,NA,2024-01-15,99,"english,russian",545,17.90591182570484
S00380001_2025-07-09_2_recOyPgmAj1oJNG4k,recOyPgmAj1oJNG4k,S00380001,2025-07-09,NA,896.9,NA,NA,2024-01-15,99,"english,russian",541,17.77449228936939
S00380001_2025-07-12_3_recXgQfv9UeN8sLyu,recXgQfv9UeN8sLyu,S00380001,2025-07-12,10:40:00,156.19,NA,NA,2024-01-15,99,"english,russian",544,17.873056941620977
S00380001_2025-07-13_3_recvDLi3i1oD49qUt,recvDLi3i1oD49qUt,S00380001,2025-07-13,09:04:00,832.83,NA,NA,2024-01-15,99,"english,russian",545,17.90591182570484
S00380001_2025-07-09_3_recR8WCNflLzijJDr,recR8WCNflLzijJDr,S00380001,2025-07-09,NA,72.31,NA,NA,2024-01-15,99,"english,russian",541,17.77449228936939
S00380001_2025-07-13_4_recmEnhL4zMXvYglY,recmEnhL4zMXvYglY,S00380001,2025-07-13,09:04:00,896.9,NA,NA,2024-01-15,99,"english,russian",545,17.90591182570484
S00380001_2025-07-13_5_recKrMFPQaXkbhQuP,recKrMFPQaXkbhQuP,S00380001,2025-07-13,09:04:00,174.67,NA,NA,2024-01-15,99,"english,russian",545,17.90591182570484
S00380001_2025-07-13_1_rec0CI43kXElUqErh_rotated,rec0CI43kXElUqErh,S00380001,2025-07-13,16:36:00,704.7,NA,NA,2024-01-15,99,"english,russian",545,17.90591182570484
S00380001_2025-07-06_2_recbByfnhPd0QSDOQ,recbByfnhPd0QSDOQ,S00380001,2025-07-06,16:35:00,832.83,NA,NA,2024-01-15,99,"english,russian",538,17.675927637117805
S00380001_2025-07-13_2_recMdnHkKqoGzBtDs,recMdnHkKqoGzBtDs,S00380001,2025-07-13,09:04:00,704.7,NA,NA,2024-01-15,99,"english,russian",545,17.90591182570484
S00380001_2025-07-07_1_recYz6cmAD9xp6sMf,recYz6cmAD9xp6sMf,S00380001,2025-07-07,08:53:00,768.77,NA,NA,2024-01-15,99,"english,russian",539,17.708782521201666
S00380001_2025-07-07_2_recgXklB0sK1Xwb4N,recgXklB0sK1Xwb4N,S00380001,2025-07-07,08:53:00,832.83,NA,NA,2024-01-15,99,"english,russian",539,17.708782521201666
S00380001_2025-07-07_3_reca9TOlOScvtvqw9,reca9TOlOScvtvqw9,S00380001,2025-07-07,08:53:00,48.49,NA,NA,2024-01-15,99,"english,russian",539,17.708782521201666
S00380001_2025-07-13_2_recGIut3Wd9c8cEtO_rotated,recGIut3Wd9c8cEtO,S00380001,2025-07-13,16:36:00,713.01,NA,NA,2024-01-15,99,"english,russian",545,17.90591182570484
S00240001_2025-07-13_1_recQDbYOqkeWBlru0,recQDbYOqkeWBlru0,S00240001,2025-07-13,14:24:00,1281.28,NA,NA,2023-04-01,68,"english,spanish",834,27.400973325940985
S00240001_2025-07-13_2_reclURyvliZO7vyfc,reclURyvliZO7vyfc,S00240001,2025-07-13,14:24:00,64.68,NA,NA,2023-04-01,68,"english,spanish",834,27.400973325940985
S00240001_2025-07-13_1_rec8xY1vAV9KBB7rj,rec8xY1vAV9KBB7rj,S00240001,2025-07-13,14:24:00,933.67,NA,NA,2023-04-01,68,"english,spanish",834,27.400973325940985
S00240001_2025-07-13_1_recYnFn79FwdwLzzH_rotated_blackout_processed,recYnFn79FwdwLzzH,S00240001,2025-07-13,14:24:00,81.69,NA,NA,2023-04-01,68,"english,spanish",834,27.400973325940985
S00370002_2025-07-13_1_recmn1VH30R3tyicv,recmn1VH30R3tyicv,S00370002,2025-07-13,10:04:00,896.9,NA,NA,2023-05-01,0,japanese,804,26.41532680342512
S00370002_2025-07-13_2_recyulx4AeJNSV8Go,recyulx4AeJNSV8Go,S00370002,2025-07-13,10:04:00,704.7,NA,NA,2023-05-01,0,japanese,804,26.41532680342512
S00370002_2025-07-13_3_recw5awZMtflsLCg8,recw5awZMtflsLCg8,S00370002,2025-07-13,10:04:00,768.77,NA,NA,2023-05-01,0,japanese,804,26.41532680342512
S00370002_2025-07-13_4_recks1igMxOrbVFjY,recks1igMxOrbVFjY,S00370002,2025-07-13,10:04:00,704.7,NA,NA,2023-05-01,0,japanese,804,26.41532680342512
S00370002_2025-07-13_5_recanRtRzQMNUvznD,recanRtRzQMNUvznD,S00370002,2025-07-13,10:04:00,48.53,NA,NA,2023-05-01,0,japanese,804,26.41532680342512
S00360001_2025-07-09_1_rec2h37FJzaZ9dkL4,rec2h37FJzaZ9dkL4,S00360001,2025-07-09,07:58:00,1089.09,NA,NA,2023-11-01,100,english,616,20.23860859565905
S00360001_2025-07-09_2_recLiWqtGOiDOAm6K,recLiWqtGOiDOAm6K,S00360001,2025-07-09,07:58:00,1025.02,NA,NA,2023-11-01,100,english,616,20.23860859565905
S00360001_2025-07-09_3_recUynaK9Exuo41tC,recUynaK9Exuo41tC,S00360001,2025-07-09,07:58:00,738.64,NA,NA,2023-11-01,100,english,616,20.23860859565905
S00360001_2025-07-12_1_recJ3bX362E4hkqk6,recJ3bX362E4hkqk6,S00360001,2025-07-12,07:43:00,832.83,NA,NA,2023-11-01,100,english,619,20.337173247910634
S00360001_2025-07-12_2_recMwTR9ZKtzm80CI,recMwTR9ZKtzm80CI,S00360001,2025-07-12,07:43:00,896.9,NA,NA,2023-11-01,100,english,619,20.337173247910634
S00360001_2025-07-12_3_rec4SAZzTIJVyKMQK,rec4SAZzTIJVyKMQK,S00360001,2025-07-12,07:43:00,704.7,NA,NA,2023-11-01,100,english,619,20.337173247910634
S00360001_2025-07-12_4_recfAUa4cPFDlrAgp,recfAUa4cPFDlrAgp,S00360001,2025-07-12,07:43:00,407.31,NA,NA,2023-11-01,100,english,619,20.337173247910634
S00320002_2025-07-15_1_rec449wYoQN4PPO1M,rec449wYoQN4PPO1M,S00320002,2025-07-15,17:51:00,960.96,NA,NA,2023-06-15,100,english,761,25.002566787819053
S00320002_2025-07-15_2_recZlTYFt83iTq9m8,recZlTYFt83iTq9m8,S00320002,2025-07-15,17:51:00,832.83,NA,NA,2023-06-15,100,english,761,25.002566787819053
S00320002_2025-07-15_3_recyuLRR6T337xabo,recyuLRR6T337xabo,S00320002,2025-07-15,17:51:00,186.99,NA,NA,2023-06-15,100,english,761,25.002566787819053
S00320002_2025-07-20_1_rectqa8Hl5I1K8a5q,rectqa8Hl5I1K8a5q,S00320002,2025-07-20,19:55:00,498.66,NA,NA,2023-06-15,100,english,766,25.166841208238363
S00220001_2025-07-14_1_recyj6s8cxSTCaS5I_rotated,recyj6s8cxSTCaS5I,S00220001,2025-07-14,17:46:00,832.83,NA,NA,2023-08-01,100,english,713,23.42553235179367
S00220001_2025-07-14_2_rec54TEYMrYkNKa9m_rotated,rec54TEYMrYkNKa9m,S00220001,2025-07-14,17:46:00,482.5,NA,NA,2023-08-01,100,english,713,23.42553235179367
S00220001_2025-07-23_1_recPZGpRVuLPER8I7,recPZGpRVuLPER8I7,S00220001,2025-07-23,08:55:00,704.7,NA,NA,2023-08-01,100,english,722,23.72122630854843
S00220001_2025-07-23_2_recETh1VZ8cCd78O6,recETh1VZ8cCd78O6,S00220001,2025-07-23,08:55:00,559.86,NA,NA,2023-08-01,100,english,722,23.72122630854843
S00380001_2025-07-14_1_recgr5DEUqnjS2PcF,recgr5DEUqnjS2PcF,S00380001,2025-07-14,08:22:00,96.3,NA,NA,2024-01-15,99,"english,russian",546,17.938766709788702
S00380001_2025-07-14_1_rec5QPV3Wp57cg3MK_rotated,rec5QPV3Wp57cg3MK,S00380001,2025-07-14,08:23:00,107.07,NA,NA,2024-01-15,99,"english,russian",546,17.938766709788702
S00380001_2025-07-14_1_recP3I0c38uJxBA9m,recP3I0c38uJxBA9m,S00380001,2025-07-14,19:10:00,768.77,NA,NA,2024-01-15,99,"english,russian",546,17.938766709788702
S00380001_2025-07-15_1_recfBU3JJDynCLYoI,recfBU3JJDynCLYoI,S00380001,2025-07-15,18:31:00,768.77,NA,NA,2024-01-15,99,"english,russian",547,17.971621593872563
S00380001_2025-07-15_1_reciohAr6yJSXUn2o,reciohAr6yJSXUn2o,S00380001,2025-07-15,18:31:00,49.85,NA,NA,2024-01-15,99,"english,russian",547,17.971621593872563
S00380001_2025-07-15_1_recIoTC8Y6CYDyfN2,recIoTC8Y6CYDyfN2,S00380001,2025-07-15,18:31:00,72.37,NA,NA,2024-01-15,99,"english,russian",547,17.971621593872563
S00380001_2025-07-16_1_recXHs5M5kDDJ2np4,recXHs5M5kDDJ2np4,S00380001,2025-07-16,15:20:00,704.7,NA,NA,2024-01-15,99,"english,russian",548,18.004476477956427
S00380001_2025-07-16_1_recv2rqZWJMg7vDMK,recv2rqZWJMg7vDMK,S00380001,2025-07-16,15:40:00,228.06,NA,NA,2024-01-15,99,"english,russian",548,18.004476477956427
S00380001_2025-07-16_1_recY1MauXuONhyiXH,recY1MauXuONhyiXH,S00380001,2025-07-16,17:44:00,722.15,NA,NA,2024-01-15,99,"english,russian",548,18.004476477956427
S00380001_2025-07-17_1_recUJsasBA6RROvLd,recUJsasBA6RROvLd,S00380001,2025-07-17,19:00:00,509.88,NA,NA,2024-01-15,99,"english,russian",549,18.037331362040288
S00380001_2025-07-18_1_recueBcibqPtdgThv,recueBcibqPtdgThv,S00380001,2025-07-18,17:56:00,704.7,NA,NA,2024-01-15,99,"english,russian",550,18.070186246124152
S00380001_2025-07-19_1_recGcdIZCj4B9jddP,recGcdIZCj4B9jddP,S00380001,2025-07-19,NA,704.7,NA,NA,2024-01-15,99,"english,russian",551,18.103041130208013
S00380001_2025-07-20_1_recps1gTle3lvOP97,recps1gTle3lvOP97,S00380001,2025-07-20,08:36:00,960.96,NA,NA,2024-01-15,99,"english,russian",552,18.135896014291873
S00380001_2025-07-21_1_recTf5rAMLpxsPgmI,recTf5rAMLpxsPgmI,S00380001,2025-07-21,18:18:00,896.9,NA,NA,2024-01-15,99,"english,russian",553,18.168750898375738
S00300001_2025-07-11_2_recluVUzFsxpJUUFe,recluVUzFsxpJUUFe,S00300001,2025-07-11,NA,1281.28,NA,NA,2024-05-15,100,english,422,13.864761083389803
S00300001_2025-07-12_1_recv5Aq6ewMJdt3jS,recv5Aq6ewMJdt3jS,S00300001,2025-07-12,NA,896.9,NA,NA,2024-05-15,100,english,423,13.897615967473664
S00300001_2025-07-11_3_recv5XBJwUCrNgXVQ,recv5XBJwUCrNgXVQ,S00300001,2025-07-11,NA,562.84,NA,NA,2024-05-15,100,english,422,13.864761083389803
S00300001_2025-07-12_2_recjgWTB8tq6bhYMW,recjgWTB8tq6bhYMW,S00300001,2025-07-12,NA,1025.02,NA,NA,2024-05-15,100,english,423,13.897615967473664
S00300001_2025-07-11_3_rechGPCCpEpMvBDyp,rechGPCCpEpMvBDyp,S00300001,2025-07-11,NA,970.34,NA,NA,2024-05-15,100,english,422,13.864761083389803
S00400002_2025-07-13_1_recrcaGZgsa8aIJ0o_rotated,recrcaGZgsa8aIJ0o,S00400002,2025-07-13,18:20:00,704.7,NA,NA,2022-11-01,100,english,985,32.36206082260416
S00400002_2025-07-13_1_recRSvc4QWViLKiJB,recRSvc4QWViLKiJB,S00400002,2025-07-13,18:20:00,768.77,NA,NA,2022-11-01,100,english,985,32.36206082260416
